username,gender,state,user_agent_string,variation
olsonbrandon,F,LA,"Opera/9.31.(X11; Linux x86_64; ss-ZA) Presto/2.9.179 Version/12.00",control
omar93,F,ND,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_3) AppleWebKit/5360 (KHTML, like Gecko) Chrome/24.0.841.0 Safari/5360",control
michaelstuart,M,WI,"Mozilla/5.0 (Windows NT 4.0; uz-UZ; rv:1.9.0.20) Gecko/2018-01-10 02:36:31 Firefox/3.8",variation
carsoncody,F,SC,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_5; rv:1.9.6.20) Gecko/2012-09-05 12:41:21 Firefox/3.8",control
james22,M,ND,"Opera/9.48.(X11; Linux i686; iu-CA) Presto/2.9.166 Version/12.00",control
amandadavidson,M,KY,"Opera/9.68.(X11; Linux x86_64; fi-FI) Presto/2.9.165 Version/11.00",variation
kevinwilson,F,MO,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.0)",variation
leeerica,F,FL,"Opera/9.96.(X11; Linux i686; ks-IN) Presto/2.9.177 Version/11.00",variation
farmerpamela,M,AR,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0)",control
coleantonio,F,WI,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.1)",control
travis14,F,NC,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.0)",variation
stewartanthony,F,KY,"Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.1)",variation
gary79,M,HI,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7) AppleWebKit/5331 (KHTML, like Gecko) Chrome/15.0.823.0 Safari/5331",variation
michael52,F,VA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; th-TH) AppleWebKit/533.43.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6533.43.4",control
michellegraham,F,KS,"Mozilla/5.0 (Windows 95; nb-NO; rv:1.9.2.20) Gecko/2013-03-20 19:27:23 Firefox/15.0",variation
klopez,F,CT,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.1)",variation
lmoore,F,IA,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5331 (KHTML, like Gecko) Chrome/43.0.811.0 Safari/5331",variation
hugheslatoya,F,DC,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_0; rv:1.9.4.20) Gecko/2018-07-03 06:51:12 Firefox/8.0",control
longjanet,F,SC,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.1)",variation
laura31,F,VA,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.0)",variation
deborah22,F,NH,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2013-01-17 21:19:57 Firefox/3.6.7",variation
jennifer32,F,KY,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4; rv:1.9.4.20) Gecko/2013-06-22 18:31:28 Firefox/13.0",variation
cardenasdiane,M,NC,"Mozilla/5.0 (Windows 95) AppleWebKit/5340 (KHTML, like Gecko) Chrome/30.0.861.0 Safari/5340",variation
hwalker,M,IA,"Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.0)",control
ahaley,F,TN,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.47.7 (KHTML, like Gecko) Version/4.0 Safari/534.47.7",variation
brownadam,M,SD,"Mozilla/5.0 (Windows 98; Win 9x 4.90; nr-ZA; rv:1.9.1.20) Gecko/2018-01-19 08:05:18 Firefox/3.6.10",variation
jasonhoover,M,LA,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/5342 (KHTML, like Gecko) Chrome/57.0.870.0 Safari/5342",control
jennifer07,F,CO,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_0) AppleWebKit/5330 (KHTML, like Gecko) Chrome/44.0.811.0 Safari/5330",control
reedbrian,F,IN,"Mozilla/5.0 (Windows NT 5.0; gd-GB; rv:1.9.1.20) Gecko/2018-06-11 12:26:16 Firefox/3.6.15",variation
samanthapotter,F,GA,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0; rv:1.9.5.20) Gecko/2013-10-15 02:52:27 Firefox/3.8",control
ricardopalmer,F,KS,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_0; rv:1.9.3.20) Gecko/2012-09-08 19:39:55 Firefox/3.6.3",variation
brownjennifer,M,DC,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/3.0)",variation
dianawilliams,M,NC,"Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.1)",control
michellenguyen,M,LA,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/5322 (KHTML, like Gecko) Chrome/22.0.890.0 Safari/5322",control
earlmarks,F,DC,"Opera/8.99.(X11; Linux x86_64; quz-PE) Presto/2.9.175 Version/12.00",variation
isaacdavis,M,NE,"Opera/8.26.(Windows NT 6.2; mt-MT) Presto/2.9.168 Version/11.00",control
ashley70,F,SD,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.42.5 (KHTML, like Gecko) Version/4.1 Safari/531.42.5",variation
huffanthony,M,CO,"Mozilla/5.0 (Windows 98) AppleWebKit/5311 (KHTML, like Gecko) Chrome/50.0.818.0 Safari/5311",control
shepherdrichard,M,VA,"Mozilla/5.0 (Windows NT 5.2; ckb-IQ; rv:1.9.0.20) Gecko/2015-10-16 18:55:24 Firefox/4.0",variation
mathewsjames,F,CA,"Opera/8.31.(Windows 95; quz-PE) Presto/2.9.165 Version/12.00",control
russell07,F,ID,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_6 rv:4.0; kok-IN) AppleWebKit/533.50.5 (KHTML, like Gecko) Version/4.0.1 Safari/533.50.5",control
daniel74,F,IL,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; et-EE) AppleWebKit/532.50.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6532.50.1",variation
xkennedy,M,WI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3 rv:5.0; ik-CA) AppleWebKit/533.35.6 (KHTML, like Gecko) Version/5.0.1 Safari/533.35.6",control
deborahrichardson,M,TX,"Mozilla/5.0 (Windows NT 5.01; si-LK; rv:1.9.2.20) Gecko/2012-09-04 16:36:57 Firefox/3.8",variation
ryan48,F,TX,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0)",variation
davidjones,M,WY,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1)",variation
ifowler,F,MD,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/5310 (KHTML, like Gecko) Chrome/32.0.899.0 Safari/5310",variation
steven88,F,TX,"Opera/8.62.(Windows NT 5.2; wa-BE) Presto/2.9.177 Version/11.00",control
andrea25,F,ID,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.4.6 (KHTML, like Gecko) Version/4.0 Safari/531.4.6",variation
mhansen,M,NC,"Opera/8.71.(Windows 98; ks-IN) Presto/2.9.187 Version/12.00",variation
ashleydavis,M,MI,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.10.5 (KHTML, like Gecko) Version/5.1 Safari/531.10.5",variation
kimberlyprice,F,MT,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.1)",control
ufrey,M,AZ,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; mi-NZ) AppleWebKit/532.26.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.26.2",control
owalsh,M,SC,"Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1)",variation
ithompson,F,IL,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/5341 (KHTML, like Gecko) Chrome/61.0.852.0 Safari/5341",control
wilsonmichael,F,SD,"Opera/9.47.(X11; Linux x86_64; ku-TR) Presto/2.9.166 Version/11.00",variation
craigrichardson,F,IL,"Mozilla/5.0 (Windows NT 6.1; gd-GB; rv:1.9.2.20) Gecko/2012-07-01 19:50:37 Firefox/7.0",control
eric66,F,MT,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.1)",control
heathtammy,M,AR,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; cv-RU) AppleWebKit/532.8.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.8.1",variation
wolson,M,TX,"Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.0)",variation
boneal,F,DC,"Mozilla/5.0 (Windows 95) AppleWebKit/5331 (KHTML, like Gecko) Chrome/32.0.811.0 Safari/5331",variation
stephaniewilson,M,RI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; nl-NL) AppleWebKit/535.27.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.27.2",control
stephanie00,F,CO,"Opera/9.18.(X11; Linux x86_64; wal-ET) Presto/2.9.176 Version/10.00",control
tonya10,M,NM,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/5332 (KHTML, like Gecko) Chrome/15.0.888.0 Safari/5332",control
carlsoncarla,F,SC,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0)",variation
nicolemacias,F,VT,"Mozilla/5.0 (Windows NT 6.2; sd-PK; rv:1.9.0.20) Gecko/2017-01-30 03:39:34 Firefox/3.8",variation
ambermcclain,M,PA,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.8.4 (KHTML, like Gecko) Version/4.0 Safari/535.8.4",control
bartonmatthew,F,DE,"Opera/9.32.(X11; Linux i686; sl-SI) Presto/2.9.179 Version/12.00",control
donald05,F,TN,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_0 rv:2.0; st-ZA) AppleWebKit/532.12.7 (KHTML, like Gecko) Version/4.0 Safari/532.12.7",control
marysims,M,OH,"Opera/9.31.(Windows NT 6.0; zu-ZA) Presto/2.9.173 Version/11.00",control
angelastark,F,VA,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/5320 (KHTML, like Gecko) Chrome/48.0.831.0 Safari/5320",control
carriewise,M,GA,"Opera/9.78.(X11; Linux i686; eu-FR) Presto/2.9.179 Version/10.00",control
garysharp,M,MO,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; lv-LV) AppleWebKit/535.34.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.34.5",variation
mikeadams,M,NJ,"Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.1)",variation
yolandawilliams,M,AR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2; rv:1.9.3.20) Gecko/2017-02-08 03:13:20 Firefox/15.0",control
testrada,F,OH,"Opera/9.50.(X11; Linux i686; rw-RW) Presto/2.9.166 Version/11.00",control
ramirezvictoria,F,OK,"Opera/9.79.(Windows NT 5.1; mr-IN) Presto/2.9.172 Version/12.00",control
anthonycampos,F,PA,"Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2015-06-05 17:01:19 Firefox/3.8",control
maxwellabigail,F,MI,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.1)",control
annmitchell,F,TX,"Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2014-08-25 23:14:42 Firefox/3.6.10",control
russellamanda,M,SC,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2018-01-13 06:10:25 Firefox/3.8",control
tracy96,F,WI,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/5351 (KHTML, like Gecko) Chrome/20.0.844.0 Safari/5351",control
nicolebaker,F,SD,"Opera/8.10.(X11; Linux i686; pap-AW) Presto/2.9.185 Version/12.00",variation
rubenbowen,M,KS,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_4 rv:5.0; nn-NO) AppleWebKit/533.40.2 (KHTML, like Gecko) Version/5.0.4 Safari/533.40.2",variation
tpineda,F,LA,"Opera/9.81.(X11; Linux x86_64; ak-GH) Presto/2.9.165 Version/11.00",control
whitney59,M,CT,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.31.1 (KHTML, like Gecko) Version/4.0 Safari/532.31.1",variation
lisa83,F,IA,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.0)",variation
josephyoung,F,UT,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/5312 (KHTML, like Gecko) Chrome/42.0.844.0 Safari/5312",control
ryanlee,M,DE,"Opera/8.57.(Windows NT 4.0; wo-SN) Presto/2.9.164 Version/10.00",control
bradleywalker,F,VT,"Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1)",control
martinezernest,F,VT,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7 rv:6.0; ht-HT) AppleWebKit/531.32.6 (KHTML, like Gecko) Version/4.0.4 Safari/531.32.6",control
aliciapope,F,MD,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2016-06-13 05:53:52 Firefox/6.0",control
lramsey,F,TN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_6; rv:1.9.4.20) Gecko/2016-09-02 15:18:51 Firefox/3.6.18",control
fpatton,F,DC,"Opera/8.42.(X11; Linux x86_64; se-NO) Presto/2.9.170 Version/12.00",variation
johnsontheresa,F,NV,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.0)",variation
gjohnson,M,IA,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_8 rv:6.0; doi-IN) AppleWebKit/532.46.1 (KHTML, like Gecko) Version/4.1 Safari/532.46.1",control
csimmons,F,DC,"Opera/9.65.(X11; Linux i686; mag-IN) Presto/2.9.189 Version/10.00",variation
lawrencebaird,M,NE,"Opera/8.72.(Windows 95; rw-RW) Presto/2.9.167 Version/11.00",variation
christopher47,M,TN,"Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.0)",variation
randyolson,M,CO,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/5330 (KHTML, like Gecko) Chrome/49.0.820.0 Safari/5330",control
mpitts,M,HI,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/3.1)",control
wdavis,M,TN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/5352 (KHTML, like Gecko) Chrome/29.0.838.0 Safari/5352",variation
odonnelllouis,F,UT,"Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.1)",control
angelacraig,F,DE,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_0) AppleWebKit/5342 (KHTML, like Gecko) Chrome/55.0.834.0 Safari/5342",variation
qjones,F,OK,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; gd-GB) AppleWebKit/531.36.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.36.4",control
brandi11,M,VA,"Mozilla/5.0 (Windows NT 5.2; mg-MG; rv:1.9.2.20) Gecko/2017-04-03 09:54:26 Firefox/3.8",control
pattersonamber,M,SC,"Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.0)",variation
kevinjones,M,MN,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; uk-UA) AppleWebKit/534.2.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6534.2.4",variation
monica35,F,CT,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2014-11-16 17:02:29 Firefox/14.0",variation
catherinemclaughlin,M,OK,"Mozilla/5.0 (Windows NT 6.1; cv-RU; rv:1.9.1.20) Gecko/2011-11-16 00:13:24 Firefox/14.0",variation
zarellano,F,MN,"Opera/8.98.(X11; Linux i686; wal-ET) Presto/2.9.162 Version/12.00",variation
qruiz,F,ME,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5360 (KHTML, like Gecko) Chrome/37.0.836.0 Safari/5360",control
larry23,F,ID,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0; rv:1.9.5.20) Gecko/2016-07-10 08:18:33 Firefox/3.8",variation
douglasmiller,M,UT,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3) AppleWebKit/5352 (KHTML, like Gecko) Chrome/62.0.811.0 Safari/5352",variation
jerrydrake,F,NC,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_1 rv:2.0; hr-HR) AppleWebKit/532.15.6 (KHTML, like Gecko) Version/4.0 Safari/532.15.6",control
ashley29,F,MI,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2010-07-21 07:31:56 Firefox/3.8",control
deborah55,M,MD,"Opera/9.30.(X11; Linux x86_64; ms-MY) Presto/2.9.181 Version/10.00",control
waltertoni,F,MA,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5320 (KHTML, like Gecko) Chrome/45.0.824.0 Safari/5320",variation
lonniejones,F,PA,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/5362 (KHTML, like Gecko) Chrome/54.0.869.0 Safari/5362",variation
amber01,F,DE,"Mozilla/5.0 (Windows CE) AppleWebKit/5340 (KHTML, like Gecko) Chrome/58.0.877.0 Safari/5340",control
ioliver,M,FL,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_3) AppleWebKit/5332 (KHTML, like Gecko) Chrome/20.0.830.0 Safari/5332",variation
coryhouston,M,DE,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5360 (KHTML, like Gecko) Chrome/35.0.860.0 Safari/5360",variation
jacquelinemitchell,F,CO,"Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.1)",variation
melissarichard,F,MS,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_3; rv:1.9.2.20) Gecko/2015-09-21 21:51:00 Firefox/3.6.19",variation
rebeccacoffey,F,MD,"Mozilla/5.0 (Windows CE; ug-CN; rv:1.9.0.20) Gecko/2013-03-13 01:10:27 Firefox/3.8",variation
vreeves,F,DC,"Opera/8.60.(X11; Linux i686; en-NZ) Presto/2.9.188 Version/10.00",control
clementspamela,M,VT,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_4 rv:2.0; ko-KR) AppleWebKit/532.30.5 (KHTML, like Gecko) Version/5.1 Safari/532.30.5",control
zacharymcmahon,F,IL,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.10.5 (KHTML, like Gecko) Version/5.0 Safari/534.10.5",control
hermancheryl,F,ID,"Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1)",control
oliviaedwards,F,DE,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/5330 (KHTML, like Gecko) Chrome/20.0.894.0 Safari/5330",control
payneann,F,NE,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.1)",variation
angel61,F,VA,"Opera/8.42.(X11; Linux x86_64; sa-IN) Presto/2.9.162 Version/11.00",variation
cbryant,F,DC,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.0)",control
chaneymichael,F,AL,"Mozilla/5.0 (Windows CE; ce-RU; rv:1.9.1.20) Gecko/2013-02-19 20:16:19 Firefox/3.6.16",variation
rmontes,M,MD,"Mozilla/5.0 (Windows NT 5.1; doi-IN; rv:1.9.0.20) Gecko/2013-08-05 17:16:42 Firefox/3.6.14",control
klynch,F,ME,"Opera/9.32.(Windows NT 5.0; tl-PH) Presto/2.9.173 Version/11.00",variation
connorpowell,F,ME,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.18.6 (KHTML, like Gecko) Version/4.0.4 Safari/534.18.6",control
sanchezjohn,F,FL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0) AppleWebKit/5350 (KHTML, like Gecko) Chrome/20.0.854.0 Safari/5350",control
pgarcia,F,VA,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_9 rv:5.0; xh-ZA) AppleWebKit/533.3.7 (KHTML, like Gecko) Version/4.0.5 Safari/533.3.7",control
alexdyer,F,KS,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; tk-TM) AppleWebKit/534.22.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.22.6",control
michael71,F,OK,"Opera/8.15.(X11; Linux i686; mn-MN) Presto/2.9.164 Version/12.00",control
millerbrian,F,DC,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.49.5 (KHTML, like Gecko) Version/5.1 Safari/533.49.5",variation
jennifer93,F,AR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8; rv:1.9.5.20) Gecko/2014-01-17 07:26:36 Firefox/3.8",variation
erikathompson,M,CA,"Opera/8.76.(Windows CE; ur-PK) Presto/2.9.161 Version/12.00",variation
dana31,F,VT,"Opera/9.28.(X11; Linux i686; fy-NL) Presto/2.9.160 Version/11.00",variation
theresa43,F,AR,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.37.6 (KHTML, like Gecko) Version/4.0.5 Safari/535.37.6",control
juan39,F,VT,"Opera/9.99.(X11; Linux x86_64; tl-PH) Presto/2.9.174 Version/11.00",variation
phillipmorris,F,MN,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_0; rv:1.9.2.20) Gecko/2013-02-11 05:33:20 Firefox/3.6.12",variation
gyoung,M,DC,"Opera/9.63.(Windows NT 4.0; se-NO) Presto/2.9.163 Version/11.00",control
cwatts,F,AL,"Opera/8.69.(Windows NT 4.0; fr-CA) Presto/2.9.161 Version/11.00",control
lovedawn,F,GA,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_3; rv:1.9.4.20) Gecko/2011-07-14 11:22:50 Firefox/4.0",control
wardwilliam,F,OK,"Mozilla/5.0 (Windows 98; bn-BD; rv:1.9.0.20) Gecko/2012-02-03 17:51:07 Firefox/3.8",control
donald26,M,CO,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2017-12-22 01:49:05 Firefox/3.8",control
stonesara,M,OR,"Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.1)",variation
pamelaosborn,F,AK,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.16.6 (KHTML, like Gecko) Version/5.0.2 Safari/532.16.6",variation
hartmannathan,F,AK,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/3.0)",control
kristen82,M,ND,"Opera/9.35.(X11; Linux i686; as-IN) Presto/2.9.167 Version/12.00",control
lopezcole,M,SD,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5361 (KHTML, like Gecko) Chrome/48.0.816.0 Safari/5361",variation
william37,M,SC,"Opera/9.84.(X11; Linux x86_64; bg-BG) Presto/2.9.180 Version/10.00",variation
williamlee,M,HI,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2014-06-22 02:57:11 Firefox/3.8",control
alyssarose,M,ID,"Opera/9.50.(X11; Linux x86_64; cy-GB) Presto/2.9.168 Version/11.00",control
jeanetteroberts,F,WV,"Opera/8.72.(X11; Linux x86_64; fi-FI) Presto/2.9.162 Version/11.00",variation
amberwillis,M,WA,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/5310 (KHTML, like Gecko) Chrome/41.0.860.0 Safari/5310",variation
zparsons,M,KS,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_3) AppleWebKit/5331 (KHTML, like Gecko) Chrome/13.0.812.0 Safari/5331",control
amy55,F,GA,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0)",variation
stephen39,F,CT,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)",control
xweiss,M,MA,"Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.0)",control
uprince,F,HI,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_9; rv:1.9.6.20) Gecko/2011-06-15 14:16:25 Firefox/3.6.10",control
hmolina,F,CT,"Opera/8.15.(Windows NT 6.2; kn-IN) Presto/2.9.169 Version/10.00",control
anthony44,M,CT,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5312 (KHTML, like Gecko) Chrome/15.0.853.0 Safari/5312",variation
robert65,M,NC,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/5332 (KHTML, like Gecko) Chrome/60.0.866.0 Safari/5332",variation
rodriguezvalerie,F,VA,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.1)",variation
jamescolin,M,IL,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5311 (KHTML, like Gecko) Chrome/24.0.850.0 Safari/5311",variation
johnsonerika,F,UT,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.0)",variation
igarcia,F,SC,"Opera/9.33.(X11; Linux i686; yo-NG) Presto/2.9.162 Version/11.00",variation
theresa31,F,NM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_3; rv:1.9.4.20) Gecko/2016-11-09 16:39:13 Firefox/14.0",variation
valeriemorales,F,KS,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5351 (KHTML, like Gecko) Chrome/40.0.895.0 Safari/5351",control
nataliezamora,F,MS,"Opera/9.57.(X11; Linux i686; xh-ZA) Presto/2.9.186 Version/12.00",variation
smithkimberly,M,TX,"Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2013-01-27 19:46:08 Firefox/3.6.1",control
bgoodwin,M,HI,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0)",variation
smithsamuel,F,MD,"Opera/8.14.(Windows CE; so-SO) Presto/2.9.188 Version/12.00",variation
neilboyer,F,IA,"Opera/8.30.(X11; Linux x86_64; ln-CD) Presto/2.9.188 Version/12.00",control
burgesselizabeth,F,MN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8; rv:1.9.6.20) Gecko/2017-01-29 06:20:19 Firefox/3.6.1",variation
heatherallen,M,FL,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.32.5 (KHTML, like Gecko) Version/4.1 Safari/532.32.5",control
brownrichard,M,AZ,"Mozilla/5.0 (Windows 95) AppleWebKit/5312 (KHTML, like Gecko) Chrome/42.0.841.0 Safari/5312",control
edward05,F,SC,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_2) AppleWebKit/5321 (KHTML, like Gecko) Chrome/13.0.870.0 Safari/5321",variation
grodriguez,M,ME,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/5350 (KHTML, like Gecko) Chrome/22.0.845.0 Safari/5350",variation
jamesmaxwell,F,RI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; csb-PL) AppleWebKit/535.16.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.16.7",control
brian49,F,ID,"Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.1)",control
nharris,F,WV,"Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.0)",control
